Nucleophilic-HEA,Hydrophobic-BA,Acidic-CBEA,Cationic-ATAC,Aromatic-PEA,Amide-AAm,adhesion_kpa,round,family
0.039812979188032,0.1500503829828386,0.3800101218052041,0.1101053371571553,0.3200211788667679,0.0,109.32767162066526,round_1,CBEA
0.0,0.6802319727129349,0.0,0.0999317619993385,0.1699445264889649,0.0498917387987612,134.80537862703468,round_1,BA
0.0,0.6698724083478642,0.0,0.0999241015727975,0.1603466457154278,0.0698568443639142,193.97027600849256,round_1,BA
0.0,0.729439933008693,0.0,0.1100740415099517,0.1400028008912618,0.020483224590092,199.34890304317057,round_1,BA
0.0692378865429358,0.3269641513459878,0.029726709642903,0.3369543479492612,0.2273679801786022,0.00974892434031,110.2901627742392,round_1,ATAC
0.0604310256866417,0.2897904612135442,0.0296268889056199,0.0500024215804064,0.1000221843118588,0.4701270183019264,48.69072894550602,round_1,AAm
0.049723527372457,0.2400799631010814,0.029760912926648,0.0801212980185604,0.2899597117018568,0.3103545868793965,74.11181882519462,round_1,AAm
0.100610241735756,0.4097312981358741,0.0496967656056116,0.0499785253117239,0.2102155266637428,0.1797676425472917,130.72894550601558,round_1,BA
0.0788792497102883,0.5152114137076993,0.0396712773902757,0.0395207071723467,0.3066737384252711,0.0200436135941187,254.0410474168436,round_1,BA
0.0594793699462346,0.1595970083145474,0.1101329295720837,0.1702466547149691,0.3701401017703963,0.1304039356817687,136.2208067940552,round_1,PEA
0.0204860709045987,0.3202515436670955,0.0396995013863895,0.0405356070645678,0.0600045549268573,0.5190227220504914,74.73460721868365,round_1,AAm
0.1901244303246558,0.1301318736636248,0.0898364508034627,0.1699613363781889,0.3302152284339405,0.089730680396127,102.64685067232838,round_1,PEA
0.1197306716297504,0.0903005798874348,0.109736738464137,0.0799892275556663,0.1502044050994468,0.450038377363564,42.40622788393489,round_1,AAm
0.119716575156047,0.1496158631863494,0.0696807319535835,0.1198999995133807,0.2302047911042353,0.3108820390864083,63.46779900920029,round_1,AAm
0.0076698542810283,0.5908194969948446,0.091882719453079,0.0952271328989928,0.1860237452720108,0.0283770511000413,118.55626326963906,round_1,BA
0.1320011324650329,0.5865731464642919,0.0072873819131557,0.0753448811449807,0.0965810174549336,0.1022124405576091,111.76220806794056,round_1,BA
0.0477000704442906,0.5916451262972285,0.0358274564802107,0.0772995675450415,0.1462905901132941,0.1012371891199333,102.30714791224344,round_1,BA
